ageAtBeg,avgAmount,currentAge,faYear,grtAmount,grtSigning,name,position,practicalGrt,team,totalAmount,totalYears,yrRange
22,"$661,838",23,2023,"$127,352",4.81%,Dennis Daley,T,"$127,352",CAR,"$2,647,352",4, (2019-2022)
23,"$661,314",24,2022,"$185,257",7.00%,Duke Ejofor,DE,"$185,257",HOU,"$2,645,257",4, (2018-2021)
22,"$658,961",24,2021,"$235,844",8.95%,Isaiah McKenzie,WR,"$235,844",BUF,"$2,635,844",4, (2017-2020)
23,"$658,563",24,2022,"$174,253",6.61%,Foley Fatukasi,DT,"$174,253",NYJ,"$2,634,253",4, (2018-2021)
23,"$657,988",23,2023,"$111,952",4.25%,Nick Allegretti,C,"$111,952",KC,"$2,631,952",4, (2019-2022)
22,"$657,314",23,2023,"$109,257",4.16%,Kris Boyd,CB,"$109,257",MIN,"$2,629,257",4, (2019-2022)
23,"$655,790",24,2023,"$103,160",3.93%,Cullen Gillaspia,FB,"$103,160",HOU,"$2,623,160",4, (2019-2022)
22,"$655,510",24,2022,"$162,039",6.18%,Jake Martin,OLB,"$162,039",HOU,"$2,622,039",4, (2018-2021)
22,"$654,522",22,2023,"$98,088",3.75%,Darryl Johnson,DE,"$98,088",BUF,"$2,618,088",4, (2019-2022)
23,"$654,476",24,2023,"$97,904",3.74%,Ty Summers,LB,"$97,904",GB,"$2,617,904",4, (2019-2022)
23,"$654,473",24,2023,"$97,892",3.74%,Jimmy Moreland,CB,"$97,892",WAS,"$2,617,892",4, (2019-2022)
21,"$654,449",22,2022,"$157,795",6.03%,Deshon Elliott,S,"$157,795",BAL,"$2,617,795",4, (2018-2021)
22,"$654,049",23,2022,"$156,194",5.97%,Russell Gage,WR,"$156,194",ATL,"$2,616,194",4, (2018-2021)
23,"$654,046",24,2023,"$96,184",3.68%,Tommy Sweeney,TE,"$96,184",BUF,"$2,616,184",4, (2019-2022)
23,"$653,809",24,2022,"$155,237",5.94%,Sebastian Joseph,DT,"$155,237",LAR,"$2,615,237",4, (2018-2021)
21,"$653,721",25,2020,"$274,884",10.51%,Tajae Sharpe,WR,"$274,884",TEN,"$2,614,884",4, (2016-2019)
22,"$653,253",24,2022,"$153,010",5.86%,Shaun-Dion Hamilton,ILB,"$153,010",WAS,"$2,613,010",4, (2018-2021)
22,"$653,092",23,2023,"$92,368",3.54%,George Asafo-adjei,T,"$92,368",NYG,"$2,612,368",4, (2019-2022)
22,"$652,641",23,2023,"$90,565",3.47%,Chandler Cox,FB,"$90,565",MIA,"$2,610,565",4, (2019-2022)
23,"$652,601",26,2020,"$270,405",10.36%,Ronald Blair,DE,"$270,405",SF,"$2,610,405",4, (2016-2019)
23,"$652,299",26,2020,"$269,195",10.32%,DeAndre Washington,RB,"$269,195",OAK,"$2,609,195",4, (2016-2019)
22,"$651,694",22,2023,"$86,777",3.33%,Myles Gaskin,RB,"$86,777",MIA,"$2,606,777",4, (2019-2022)
22,"$651,657",24,2022,"$146,629",5.63%,Foyesade Oluokun,LB,"$146,629",ATL,"$2,606,629",4, (2018-2021)
22,"$651,344",23,2022,"$145,377",5.58%,Jack Cichy,ILB,"$145,377",TB,"$2,605,377",4, (2018-2021)
23,"$650,975",26,2020,"$263,900",10.13%,Connor McGovern,C,"$263,900",DEN,"$2,603,900",4, (2016-2019)
23,"$650,796",24,2023,"$83,184",3.20%,Dontavius Russell,DT,"$83,184",JAC,"$2,603,184",4, (2019-2022)
25,"$650,590",26,2023,"$82,360",3.16%,John Ursua,WR,"$82,360",SEA,"$2,602,360",4, (2019-2022)
23,"$650,484",25,2021,"$201,937",7.76%,Trent Taylor,WR,"$201,937",SF,"$2,601,937",4, (2017-2020)
22,"$650,484",25,2021,"$201,937",7.76%,Davon Godchaux,DT,"$201,937",MIA,"$2,601,937",4, (2017-2020)
22,"$650,484",25,2021,"$201,937",7.76%,T.J. Logan,RB,"$201,937",TB,"$2,601,937",4, (2017-2020)
22,"$650,484",25,2021,"$201,937",7.76%,Danny Isidora,G,"$201,937",MIA,"$2,601,937",4, (2017-2020)
22,"$650,484",25,2021,"$201,937",7.76%,Aaron Jones,RB,"$201,937",GB,"$2,601,937",4, (2017-2020)
31,"$1,300,000",32,2021,"$400,000",15.38%,Colin Jones,FS,"$400,000",CAR,"$2,600,000",2, (2019-2020)
26,"$2,600,000",26,2020,"$500,000",19.23%,Phillip Dorsett,WR,"$500,000",NE,"$2,600,000",1, (2019-2019)
23,"$649,806",25,2022,"$139,224",5.36%,Trenton Cannon,RB,"$139,224",NYJ,"$2,599,224",4, (2018-2021)
22,"$649,667",23,2023,"$78,668",3.03%,Jalen Jelks,OLB,"$78,668",DAL,"$2,598,668",4, (2019-2022)
22,"$649,505",23,2023,"$78,020",3.00%,Cortez Broughton,DT,"$78,020",LAC,"$2,598,020",4, (2019-2022)
24,"$649,332",24,2023,"$77,328",2.98%,Nick Scott,S,"$77,328",LAR,"$2,597,328",4, (2019-2022)
23,"$649,079",24,2023,"$76,316",2.94%,Kaden Elliss,LB,"$76,316",NO,"$2,596,316",4, (2019-2022)
23,"$648,934",27,2020,"$255,736",9.85%,Matt Judon,OLB,"$255,736",BAL,"$2,595,736",4, (2016-2019)
21,"$648,644",22,2023,"$74,576",2.87%,Javon Patterson,C,"$74,576",IND,"$2,594,576",4, (2019-2022)
21,"$648,644",22,2023,"$74,576",2.87%,Austin Cutting,LS,"$74,576",MIN,"$2,594,576",4, (2019-2022)
23,"$648,644",24,2023,"$74,576",2.87%,Joshua Miles,T,"$74,576",ARI,"$2,594,576",4, (2019-2022)
23,"$648,644",23,2023,"$74,576",2.87%,Michael Dogbe,DE,"$74,576",ARI,"$2,594,576",4, (2019-2022)
23,"$648,644",24,2023,"$74,576",2.87%,Jordan Brailford,OLB,"$74,576",WAS,"$2,594,576",4, (2019-2022)
22,"$648,572",22,2023,"$74,288",2.86%,Olabisi Johnson,WR,"$74,288",MIN,"$2,594,288",4, (2019-2022)
23,"$648,196",25,2022,"$132,783",5.12%,Matt Pryor,T,"$132,783",PHI,"$2,592,783",4, (2018-2021)
21,"$647,006",25,2020,"$248,022",9.58%,Jordan Howard,RB,"$248,022",PHI,"$2,588,022",4, (2016-2019)
22,"$646,960",23,2023,"$127,840",4.94%,Duke Shelley,S,"$127,840",CHI,"$2,587,840",4, (2019-2022)
22,"$646,145",25,2020,"$244,578",9.46%,Wendell Smallwood,RB,"$244,578",WAS,"$2,584,578",4, (2016-2019)
23,"$645,603",26,2020,"$242,410",9.39%,Joe Haeg,G,"$242,410",IND,"$2,582,410",4, (2016-2019)
21,"$644,602",23,2022,"$118,408",4.59%,Equanimeous St. Brown,WR,"$118,408",GB,"$2,578,408",4, (2018-2021)
21,"$644,602",23,2022,"$118,408",4.59%,Jordan Thomas,TE,"$118,408",HOU,"$2,578,408",4, (2018-2021)
22,"$644,602",24,2022,"$118,408",4.59%,Peter Kalambayi,OLB,"$118,408",HOU,"$2,578,408",4, (2018-2021)
23,"$644,602",25,2022,"$118,408",4.59%,Bradley Bozeman,G,"$118,408",BAL,"$2,578,408",4, (2018-2021)
23,"$644,602",25,2022,"$118,408",4.59%,Greg Senat,T,"$118,408",KC,"$2,578,408",4, (2018-2021)
22,"$644,602",24,2022,"$118,408",4.59%,Braxton Berrios,WR,"$118,408",NYJ,"$2,578,408",4, (2018-2021)
22,"$644,547",26,2020,"$238,186",9.24%,LeShaun Sims,CB,"$238,186",TEN,"$2,578,186",4, (2016-2019)
24,"$643,992",27,2020,"$235,966",9.16%,Brandon Shell,T,"$235,966",NYJ,"$2,575,966",4, (2016-2019)
22,"$643,702",24,2021,"$174,807",6.79%,Chuck Clark,S,"$174,807",BAL,"$2,574,807",4, (2017-2020)
23,"$643,170",26,2020,"$232,681",9.04%,Kentrell Brothers,OLB,"$232,681",MIN,"$2,572,681",4, (2016-2019)
22,"$641,281",26,2020,"$225,125",8.78%,Halapoulivaati Vaitai,G,"$225,125",PHI,"$2,565,125",4, (2016-2019)
22,"$641,196",25,2021,"$164,783",6.42%,Tanzel Smart,DT,"$164,783",LAR,"$2,564,783",4, (2017-2020)
22,"$640,448",25,2021,"$161,791",6.32%,Sam Tevi,T,"$161,791",LAC,"$2,561,791",4, (2017-2020)
22,"$640,396",24,2022,"$101,583",3.97%,Matthew Adams,OLB,"$101,583",IND,"$2,561,583",4, (2018-2021)
21,"$639,972",24,2021,"$159,888",6.25%,Xavier Woods,S,"$159,888",DAL,"$2,559,888",4, (2017-2020)
23,"$639,511",24,2022,"$98,043",3.83%,Jullian Taylor,DT,"$98,043",SF,"$2,558,043",4, (2018-2021)
22,"$639,127",24,2021,"$156,506",6.12%,Jordan Evans,OLB,"$156,506",CIN,"$2,556,506",4, (2017-2020)
23,"$638,978",25,2022,"$95,912",3.75%,Javon Wims,WR,"$95,912",CHI,"$2,555,912",4, (2018-2021)
21,"$638,845",25,2020,"$215,380",8.43%,D.J. Reader,DT,"$215,380",HOU,"$2,555,380",4, (2016-2019)
22,"$637,800",24,2022,"$91,200",3.57%,Jason Sanders,K,"$91,200",MIA,"$2,551,200",4, (2018-2021)
22,"$637,670",24,2022,"$90,681",3.56%,Leon Jacobs,OLB,"$90,681",JAC,"$2,550,681",4, (2018-2021)
21,"$637,550",25,2020,"$210,201",8.24%,Marqui Christian,S,"$210,201",LAR,"$2,550,201",4, (2016-2019)
21,"$637,348",22,2022,"$89,393",3.51%,Jordan Mailata,T,"$89,393",PHI,"$2,549,393",4, (2018-2021)
21,"$637,264",22,2022,"$89,056",3.49%,Andre Smith,ILB,"$89,056",CAR,"$2,549,056",4, (2018-2021)
22,"$636,964",24,2021,"$147,855",5.80%,D.J. Jones,DT,"$147,855",SF,"$2,547,855",4, (2017-2020)
23,"$636,792",26,2021,"$147,168",5.78%,Chase Roullier,C,"$147,168",WAS,"$2,547,168",4, (2017-2020)
21,"$636,764",23,2022,"$87,057",3.42%,Zaire Franklin,OLB,"$87,057",IND,"$2,547,057",4, (2018-2021)
21,"$636,051",23,2022,"$84,204",3.31%,Nick Bawden,FB,"$84,204",DET,"$2,544,204",4, (2018-2021)
22,"$635,171",24,2022,"$80,682",3.18%,Zach Sieler,DE,"$80,682",MIA,"$2,540,682",4, (2018-2021)
22,"$635,045",25,2021,"$140,181",5.52%,Johnathan Ford,S,"$140,181",PHI,"$2,540,181",4, (2017-2020)
23,"$634,336",25,2022,"$77,342",3.05%,Hunter Bradley,LS,"$77,342",GB,"$2,537,342",4, (2018-2021)
22,"$634,143",24,2022,"$76,571",3.02%,Richie James,WR,"$76,571",SF,"$2,536,571",4, (2018-2021)
22,"$633,944",23,2022,"$75,776",2.99%,Greg Stroman,CB,"$75,776",WAS,"$2,535,776",4, (2018-2021)
24,"$633,755",27,2021,"$135,018",5.33%,Conor McDermott,T,"$135,018",NYJ,"$2,535,018",4, (2017-2020)
22,"$633,598",23,2022,"$74,392",2.94%,Keion Crossen,CB,"$74,392",HOU,"$2,534,392",4, (2018-2021)
23,"$633,436",25,2022,"$73,742",2.91%,Justin Lawler,DE,"$73,742",LAR,"$2,533,742",4, (2018-2021)
22,"$633,285",24,2022,"$73,140",2.89%,Will Clapp,C,"$73,140",NO,"$2,533,140",4, (2018-2021)
22,"$632,906",24,2022,"$71,623",2.83%,Logan Cooke,P,"$71,623",JAC,"$2,531,623",4, (2018-2021)
22,"$632,268",24,2022,"$69,070",2.73%,Ryan Izzo,TE,"$69,070",NE,"$2,529,070",4, (2018-2021)
22,"$632,268",24,2022,"$69,070",2.73%,Korey Cunningham,T,"$69,070",NE,"$2,529,070",4, (2018-2021)
22,"$632,268",24,2022,"$69,070",2.73%,Trey Quinn,WR,"$69,070",WAS,"$2,529,070",4, (2018-2021)
22,"$631,096",25,2020,"$184,385",7.30%,Jatavis Brown,ILB,"$184,385",LAC,"$2,524,385",4, (2016-2019)
28,"$2,500,000",28,2020,"$1,000,000",40.00%,Theo Riddick,RB,"$1,000,000",DEN,"$2,500,000",1, (2019-2019)
25,"$2,500,000",26,2020,"$750,000",30.00%,Christian Covington,DT,"$750,000",DAL,"$2,500,000",1, (2019-2019)
30,"$2,500,000",30,2020,"$1,000,000",40.00%,Mike Remmers,RT,"$1,000,000",NYG,"$2,500,000",1, (2019-2019)
23,"$621,077",25,2021,"$84,306",3.39%,Josh Harvey-Clemons,ILB,"$84,306",WAS,"$2,484,306",4, (2017-2020)
22,"$618,864",26,2020,"$106,200",4.29%,David Morgan,TE,"$106,200",MIN,"$2,475,457",4, (2016-2019)
22,"$618,737",26,2020,"$134,947",5.45%,Anthony Brown,CB,"$134,947",DAL,"$2,474,947",4, (2016-2019)
22,"$618,095",26,2020,"$132,381",5.35%,Wes Schweitzer,C,"$132,381",ATL,"$2,472,381",4, (2016-2019)
21,"$617,985",24,2021,"$71,938",2.91%,Noah Brown,WR,"$71,938",DAL,"$2,471,938",4, (2017-2020)
23,"$617,421",27,2020,"$129,682",5.25%,Derek Watt,FB,"$129,682",LAC,"$2,469,682",4, (2016-2019)
22,"$616,983",25,2020,"$127,932",5.18%,Cody Core,WR,"$127,932",NYG,"$2,467,932",4, (2016-2019)
22,"$616,282",25,2021,"$65,129",2.64%,Christopher Carson,RB,"$65,129",SEA,"$2,465,129",4, (2017-2020)
21,"$614,018",25,2020,"$116,070",4.73%,Mike Thomas,WR,"$116,070",LAR,"$2,456,070",4, (2016-2019)
21,"$610,089",25,2020,"$100,356",4.11%,Kamu Grugier-Hill,OLB,"$100,356",PHI,"$2,440,356",4, (2016-2019)
21,"$610,089",25,2020,"$100,356",4.11%,Kavon Frazier,S,"$100,356",DAL,"$2,440,356",4, (2016-2019)
22,"$610,089",25,2020,"$100,356",4.11%,Elandon Roberts,OLB,"$100,356",NE,"$2,440,356",4, (2016-2019)
21,"$610,089",25,2020,"$100,356",4.11%,Will Parks,S,"$100,356",DEN,"$2,440,356",4, (2016-2019)
22,"$604,214",25,2020,"$76,856",3.18%,Jalen Mills,S,"$76,856",PHI,"$2,416,856",4, (2016-2019)
24,"$603,949",27,2020,"$75,795",3.14%,Lac Edwards,P,"$75,795",NYJ,"$2,415,795",4, (2016-2019)
22,"$601,056",25,2020,"$64,224",2.67%,Jayron Kearse,S,"$64,224",MIN,"$2,404,224",4, (2016-2019)
22,"$600,888",26,2020,"$63,550",2.64%,Clayton Fejedelem,S,"$63,550",CIN,"$2,403,550",4, (2016-2019)
23,"$600,763",27,2020,"$63,050",2.62%,Tyler Matakevich,ILB,"$63,050",PIT,"$2,403,050",4, (2016-2019)
23,"$600,497",27,2020,"$61,989",2.58%,Austin Blythe,G,"$61,989",LAR,"$2,401,989",4, (2016-2019)
22,"$600,000",25,2021,-,-,Alex Armah,FB,-,CAR,"$2,400,000",4, (2017-2020)
21,"$585,000",25,2020,-,-,Stephen Weatherly,DE,-,MIN,"$2,340,000",4, (2016-2019)
26,"$1,150,000",27,2021,"$320,000",13.91%,Chris Manhertz,TE,"$320,000",CAR,"$2,300,000",2, (2019-2020)
34,"$1,147,500",35,2021,-,7.84%,Clark Harris,LS,"$180,000",CIN,"$2,295,000",2, (2019-2020)
32,"$2,250,000",32,2020,"$400,000",17.78%,Al Woods,DT,"$400,000",SEA,"$2,250,000",1, (2019-2019)
30,"$2,250,000",31,2020,"$2,000,000",88.89%,Vinny Curry,DE,"$2,000,000",PHI,"$2,250,000",1, (2019-2019)
25,"$2,250,000",26,2020,"$2,250,000",100.00%,P.J. Williams,CB,"$2,250,000",NO,"$2,250,000",1, (2019-2019)
30,"$1,115,000",30,2021,"$600,000",26.91%,Nick Bellore,FB,"$600,000",SEA,"$2,230,000",2, (2019-2020)
27,"$1,112,500",27,2020,"$400,000",17.98%,James O'Shaughnessy,TE,"$400,000",JAC,"$2,225,000",2, (2019-2019)
27,"$1,100,000",29,2020,"$200,000",9.09%,Zach Line,FB,"$200,000",NO,"$2,200,000",2, (2018-2019)
29,"$2,150,000",30,2020,"$700,000",32.56%,Rashaan Melvin,CB,"$700,000",DET,"$2,150,000",1, (2019-2019)
24,"$2,125,000",25,2020,"$1,000,000",47.06%,Peyton Barber,RB,"$1,000,000",TB,"$2,125,000",1, (2019-2019)
27,"$2,125,000",27,2020,"$500,000",23.53%,Tre Boston,FS,"$500,000",CAR,"$2,125,000",1, (2019-2019)
34,"$2,100,000",35,2020,"$500,000",23.81%,Marcedes Lewis,TE,"$500,000",GB,"$2,100,000",1, (2019-2019)
27,"$1,050,000",29,2020,"$250,000",11.90%,Joe Looney,C,"$250,000",DAL,"$2,100,000",2, (2018-2019)
27,"$2,050,000",28,2020,"$200,000",9.76%,Quinton Spain,G,"$200,000",BUF,"$2,050,000",1, (2019-2019)
36,"$2,030,000",36,2020,"$250,000",12.32%,Donald Penn,RT,"$250,000",WAS,"$2,030,000",1, (2019-2019)
27,"$2,025,000",28,2020,-,-,Josh Gordon,WR,-,SEA,"$2,025,000",1, (2019-2019)
25,"$2,025,000",26,2020,-,-,Evan Boehm,G,-,MIA,"$2,025,000",1, (2019-2019)
26,"$2,025,000",27,2020,-,-,Brandon Dunn,DT,-,HOU,"$2,025,000",1, (2019-2019)
25,"$2,025,000",26,2020,-,-,Quinton Jefferson,DE,-,SEA,"$2,025,000",1, (2019-2019)
24,"$2,025,000",25,2020,-,-,Rashard Higgins,WR,-,CLE,"$2,025,000",1, (2019-2019)
25,"$2,025,000",26,2020,-,-,Jordan Lucas,S,-,KC,"$2,025,000",1, (2019-2019)
27,"$2,025,000",27,2020,-,-,Rashod Hill,G,-,MIN,"$2,025,000",1, (2019-2019)
28,"$2,000,000",28,2021,"$1,400,000",70.00%,Denzelle Good,RT,"$1,400,000",OAK,"$2,000,000",1, (2020-2020)
35,"$2,000,000",36,2020,"$500,000",25.00%,Frank Gore,RB,"$500,000",BUF,"$2,000,000",1, (2019-2019)
32,"$2,000,000",33,2020,"$710,000",35.50%,A.Q. Shipley,C,"$710,000",ARI,"$2,000,000",1, (2018-2019)
30,"$2,000,000",31,2020,"$750,000",37.50%,Adrian Clayborn,DE,"$750,000",ATL,"$2,000,000",1, (2019-2019)
30,"$2,000,000",30,2020,"$350,000",17.50%,Charles Clay,TE,"$350,000",ARI,"$2,000,000",1, (2019-2019)
30,"$2,000,000",31,2020,"$1,500,000",75.00%,Ryan Tannehill,QB,"$1,500,000",TEN,"$2,000,000",1, (2019-2019)
28,"$2,000,000",29,2020,"$300,000",15.00%,Vontaze Burfict,OLB,"$300,000",OAK,"$2,000,000",1, (2019-2019)
27,"$2,000,000",28,2020,"$400,000",20.00%,LaAdrian Waddle,RT,"$400,000",BUF,"$2,000,000",1, (2019-2019)
27,"$2,000,000",27,2020,"$1,150,000",57.50%,Bashaud Breeland,CB,"$1,150,000",KC,"$2,000,000",1, (2019-2019)
26,"$2,000,000",27,2020,"$1,250,000",62.50%,Adrian Phillips,FS,"$1,250,000",LAC,"$2,000,000",1, (2019-2019)
28,"$2,000,000",28,2020,"$1,000,000",50.00%,Seth Roberts,WR,"$1,000,000",BAL,"$2,000,000",1, (2019-2019)
27,"$2,000,000",28,2020,"$400,000",20.00%,Max Garcia,G,"$400,000",ARI,"$2,000,000",1, (2019-2019)
27,"$2,000,000",28,2020,"$1,000,000",50.00%,Trevor Siemian,QB,"$1,000,000",NYJ,"$2,000,000",1, (2019-2019)
26,"$2,000,000",27,2020,"$1,000,000",50.00%,Timmy Jernigan,DT,"$1,000,000",PHI,"$2,000,000",1, (2019-2019)
29,"$2,000,000",29,2020,"$250,000",12.50%,Morris Claiborne,CB,"$250,000",KC,"$2,000,000",1, (2019-2019)
30,"$2,000,000",30,2020,"$500,000",25.00%,Damion Square,DT,"$500,000",LAC,"$2,000,000",1, (2019-2019)
40,"$2,000,000",40,2020,"$2,000,000",100.00%,Josh McCown,QB,"$2,000,000",PHI,"$2,000,000",1, (2019-2019)
29,"$2,000,000",29,2020,"$250,000",12.50%,Jamie Collins,OLB,"$250,000",NE,"$2,000,000",1, (2019-2019)
29,"$1,950,000",30,2020,"$1,400,000",71.79%,Mike Glennon,QB,"$1,400,000",OAK,"$1,950,000",1, (2019-2019)
22,"$650,000",24,2021,-,-,Daeshon Hall,DE,-,PHI,"$1,950,000",3, (2018-2020)
22,"$645,000",24,2021,-,-,Al-Quadin Muhammad,DE,-,IND,"$1,935,000",3, (2018-2020)
29,"$1,907,000",31,2020,-,-,Rontez Miles,FS,-,NYJ,"$1,907,000",1, (2019-2019)
23,"$630,000",26,2020,-,-,Ted Karras,C,-,NE,"$1,890,000",3, (2017-2019)
25,"$1,875,000",26,2020,"$750,000",40.00%,Brett Hundley,QB,"$750,000",ARI,"$1,875,000",1, (2019-2019)
30,"$912,500",30,2021,-,-,Billy Winn,DE,-,DEN,"$1,825,000",2, (2019-2020)
24,"$905,000",26,2020,-,-,Cyrus Jones,CB,-,DEN,"$1,810,000",2, (2018-2019)
27,"$1,800,000",28,2020,"$500,000",27.78%,Denzelle Good,RT,"$500,000",OAK,"$1,800,000",1, (2019-2019)
30,"$895,000",31,2021,-,-,Coty Sensabaugh,CB,-,WAS,"$1,790,000",2, (2019-2020)
27,"$895,000",28,2021,-,-,Kayvon Webster,CB,-,WAS,"$1,790,000",2, (2019-2020)
23,"$593,333",24,2022,"$5,000",0.28%,Shy Tuttle,DT,"$5,000",NO,"$1,780,000",3, (2019-2021)
23,"$592,500",24,2022,"$45,000",2.53%,Zack Bailey,G,"$45,000",TB,"$1,777,500",3, (2019-2021)
23,"$591,667",24,2022,"$80,000",4.51%,David Blough,QB,"$80,000",DET,"$1,775,000",3, (2019-2021)
0,"$591,667",0,2022,"$20,000",1.13%,Jegs Jegede,DE,"$20,000",IND,"$1,775,000",3, (2019-2021)
0,"$590,000",0,2022,"$85,000",4.80%,Carl Granderson,DE,"$85,000",NO,"$1,770,000",3, (2019-2021)
22,"$590,000",23,2022,"$30,000",1.69%,Malik Reed,OLB,"$30,000",DEN,"$1,770,000",3, (2019-2021)
21,"$590,000",22,2022,"$65,000",3.67%,Azeez Al-Shaair,LB,"$65,000",SF,"$1,770,000",3, (2019-2021)
22,"$590,000",23,2022,"$15,000",0.85%,Hale Hentges,TE,"$15,000",WAS,"$1,770,000",3, (2019-2021)
22,"$590,000",23,2022,"$115,000",6.50%,Andrew Beck,TE,"$115,000",DEN,"$1,770,000",3, (2019-2021)
21,"$590,000",22,2022,"$25,000",1.41%,Keisean Nixon,CB,"$25,000",OAK,"$1,770,000",3, (2019-2021)
22,"$590,000",22,2022,"$15,000",0.85%,Steven Sims Jr.,WR,"$15,000",WAS,"$1,770,000",3, (2019-2021)
21,"$590,000",22,2022,"$15,000",0.85%,Jonathan Ledbetter,DE,"$15,000",MIA,"$1,770,000",3, (2019-2021)
21,"$590,000",22,2022,"$15,000",0.85%,Fred Johnson,G,"$15,000",CIN,"$1,770,000",3, (2019-2021)
24,"$589,167",25,2022,"$12,500",0.71%,Nate Herbig,G,"$12,500",PHI,"$1,767,500",3, (2019-2021)
22,"$589,167",23,2022,"$27,500",1.56%,Isaiah Mack,DT,"$27,500",TEN,"$1,767,500",3, (2019-2021)
22,"$589,167",23,2022,"$12,500",0.71%,T.J. Edwards,LB,"$12,500",PHI,"$1,767,500",3, (2019-2021)
22,"$588,333",23,2022,"$60,000",3.40%,Jakobi Meyers,WR,"$60,000",NE,"$1,765,000",3, (2019-2021)
21,"$588,333",22,2022,"$10,000",0.57%,Preston Williams,WR,"$10,000",MIA,"$1,765,000",3, (2019-2021)
21,"$588,333",22,2022,"$10,000",0.57%,Andre James,C,"$10,000",OAK,"$1,765,000",3, (2019-2021)
21,"$588,333",22,2022,"$10,000",0.57%,Jamie Gillan,P,"$10,000",CLE,"$1,765,000",3, (2019-2021)
22,"$588,333",23,2022,"$50,000",2.83%,Otaro Alaka,ILB,"$50,000",BAL,"$1,765,000",3, (2019-2021)
22,"$588,333",23,2022,"$10,000",0.57%,Jordan Kunaszyk,LB,"$10,000",CAR,"$1,765,000",3, (2019-2021)
23,"$588,333",24,2022,"$100,000",5.67%,Jon’Vea Johnson,WR,"$100,000",DAL,"$1,765,000",3, (2019-2021)
23,"$588,333",24,2022,"$60,000",3.40%,Darius Harris,OLB,"$60,000",KC,"$1,765,000",3, (2019-2021)
22,"$588,333",22,2022,"$30,000",1.70%,Mark McLaurin,S,"$30,000",NYG,"$1,765,000",3, (2019-2021)
21,"$588,333",22,2022,"$85,000",4.82%,Malik Gant,S,"$85,000",NE,"$1,765,000",3, (2019-2021)
22,"$588,333",22,2022,"$10,000",0.57%,Keaton Sutherland,T,"$10,000",MIA,"$1,765,000",3, (2019-2021)
21,"$588,333",22,2022,"$25,000",1.42%,Deonte Harris,WR,"$25,000",NO,"$1,765,000",3, (2019-2021)
22,"$588,333",23,2022,"$10,000",0.57%,Deion Calhoun,G,"$10,000",MIA,"$1,765,000",3, (2019-2021)
21,"$588,333",22,2022,"$100,000",5.67%,Chris Westry,CB,"$100,000",DAL,"$1,765,000",3, (2019-2021)
22,"$588,333",23,2022,"$10,000",0.57%,Alec Ingold,FB,"$10,000",OAK,"$1,765,000",3, (2019-2021)
23,"$588,000",24,2022,"$9,000",0.51%,Koda Martin,G,"$9,000",LAC,"$1,764,000",3, (2019-2021)
23,"$588,000",24,2022,"$9,000",0.51%,Patrick Laird,RB,"$9,000",MIA,"$1,764,000",3, (2019-2021)
21,"$587,667",22,2022,"$58,000",3.29%,Patrick Mekari,G,"$58,000",BAL,"$1,763,000",3, (2019-2021)
23,"$587,667",24,2022,"$8,000",0.45%,Demetrius Knox,G,"$8,000",SEA,"$1,763,000",3, (2019-2021)
21,"$587,500",22,2022,"$37,500",2.13%,Ethan Greenidge,T,"$37,500",NO,"$1,762,500",3, (2019-2021)
23,"$587,333",23,2022,"$72,000",4.09%,Greg Roberts,DE,"$72,000",GB,"$1,762,000",3, (2019-2021)
21,"$587,333",22,2022,"$7,000",0.40%,William Sweet,T,"$7,000",ARI,"$1,762,000",3, (2019-2021)
23,"$587,333",24,2022,"$7,000",0.40%,Curtis Bolton,LB,"$7,000",GB,"$1,762,000",3, (2019-2021)
23,"$587,333",24,2022,"$7,000",0.40%,Jalin Moore,RB,"$7,000",NYJ,"$1,762,000",3, (2019-2021)
22,"$586,833",23,2022,"$5,500",0.31%,O’Shea Dugas,T,"$5,500",CIN,"$1,760,500",3, (2019-2021)
2018,"$586,667",0,2022,"$5,000",0.28%,Nate Harvey,DE,"$5,000",NYG,"$1,760,000",3, (2019-2021)
21,"$586,667",22,2022,"$5,000",0.28%,Olamide Zaccheaus,WR,"$5,000",ATL,"$1,760,000",3, (2019-2021)
21,"$586,667",22,2022,"$5,000",0.28%,Natrez Patrick,LB,"$5,000",LAR,"$1,760,000",3, (2019-2021)
23,"$586,667",24,2022,"$5,000",0.28%,Donnell Greene,T,"$5,000",JAC,"$1,760,000",3, (2019-2021)
21,"$586,667",22,2022,"$5,000",0.28%,Kyle Phillips,DE,"$5,000",NYJ,"$1,760,000",3, (2019-2021)
22,"$586,667",22,2022,"$55,000",3.13%,Brandon Knight,G,"$55,000",DAL,"$1,760,000",3, (2019-2021)
23,"$586,667",24,2022,"$55,000",3.13%,Luke Gifford,LB,"$55,000",DAL,"$1,760,000",3, (2019-2021)
22,"$586,667",23,2022,"$5,000",0.28%,Justin Johnson,TE,"$5,000",SEA,"$1,760,000",3, (2019-2021)
21,"$586,667",22,2022,"$5,000",0.28%,Felton Davis,WR,"$5,000",KC,"$1,760,000",3, (2019-2021)
25,"$586,667",26,2022,"$5,000",0.28%,Chase Hansen,LB,"$5,000",NO,"$1,760,000",3, (2019-2021)
0,"$586,667",0,2022,"$15,000",0.85%,Andrew Wingard,S,"$15,000",JAC,"$1,760,000",3, (2019-2021)
